NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,FLUX_APER,FLUXERR_APER,FLAGS,NITER_MODEL
21530,1123.3435,5682.8477,220.5263617,+40.1203687,1.448979,1.149675,0,11
21531,7977.5864,5694.7510,219.9039132,+40.1200269,0.7623559,0.8385543,1,13
21532,3835.2583,5614.9824,220.2800945,+40.1155920,349.8439,17.75362,0,60
21533,3457.3071,5669.0083,220.3144084,+40.1193840,3.841145,1.864618,0,182
21534,1022.9689,5698.6758,220.5354787,+40.1214603,0.7610019,0.8378168,0,6
21535,4446.0142,5676.6182,220.2246209,+40.1197859,2.695644,1.563599,0,61
21536,4941.1055,5681.8750,220.1796596,+40.1200615,2.131515,1.391654,0,10
21537,2954.0774,5677.5249,220.3601070,+40.1200132,2.666348,1.555158,0,28
21538,5116.9946,5689.5918,220.1636848,+40.1205614,1.180667,1.039205,0,14
21539,8449.3945,5664.2285,219.8610879,+40.1177044,3.772363,1.846879,27,31
21540,226.3761,5684.3750,220.6078182,+40.1203811,2.156782,1.399778,0,35
21541,6193.6704,5699.6572,220.0659068,+40.1209925,0.7698523,0.8425667,0,8
21542,8342.0312,5666.3867,219.8708355,+40.1179019,6.969279,2.508978,2,114
21543,8444.0625,5654.5420,219.8615777,+40.1170342,3.29758,1.728342,19,48
21544,4636.4756,5692.8003,220.2073211,+40.1208773,1.266414,1.075734,0,67
21545,5168.0171,5682.7793,220.1590532,+40.1200775,1.771282,1.269681,0,7
21546,7879.0405,5675.2607,219.9128721,+40.1187139,2.726762,1.572543,0,39
21547,1827.2389,5691.0850,220.4624388,+40.1209743,1.242093,1.065525,0,58
21548,6539.6553,5686.3687,220.0344930,+40.1199661,1.533896,1.182474,0,35
21549,3417.3267,5701.3223,220.3180353,+40.1216316,0.7249248,0.8182206,0,9
21550,3345.7766,5619.1455,220.3245422,+40.1159312,1790.692,40.16531,0,46
21551,717.4729,5689.2944,220.5632209,+40.1207811,1.485056,1.163742,0,44
21552,3896.3701,5668.4844,220.2745365,+40.1192999,4.754164,2.073495,0,36
21553,525.1600,5676.2446,220.5806835,+40.1198541,4.17183,1.942881,0,42
21554,4858.5034,5679.1182,220.1871616,+40.1198862,4.606493,2.041179,0,72
21555,4294.1177,5699.2690,220.2384104,+40.1213828,0.9101433,0.9145209,0,10
21556,5982.3228,5686.9595,220.0851040,+40.1201698,1.403333,1.131638,0,15
21557,6052.5771,5687.3687,220.0787241,+40.1201789,1.185509,1.041334,0,12
21558,5442.3530,5692.3013,220.1341376,+40.1206773,0.9503433,0.9340939,0,25
21559,5619.9639,5692.6182,220.1180083,+40.1206567,1.360765,1.114569,0,73
21560,4902.6382,5634.9780,220.1831649,+40.1168124,15.77771,3.772335,0,97
21561,2150.8538,5677.9614,220.4330500,+40.1200666,3.228066,1.710122,0,72
21562,418.2123,5680.9663,220.5903964,+40.1201693,1.95609,1.333636,0,55
21563,2344.8369,5681.4224,220.4154338,+40.1203055,2.795442,1.592097,0,57
21564,7862.3867,5673.1182,219.9143855,+40.1185719,2.698825,1.564518,2,46
21565,3939.0027,5703.4922,220.2706591,+40.1217257,0.866464,0.892696,0,9
21566,5295.6895,5684.4634,220.1474587,+40.1201665,2.617092,1.540822,0,58
21567,7978.5786,5699.1133,219.9038207,+40.1203294,0.9482829,0.933073,0,40
21568,8315.4453,5698.2446,219.8732314,+40.1201258,0.8581636,0.8885306,0,27
21569,2126.3999,5695.1924,220.4352708,+40.1212632,1.500118,1.169497,0,157
21570,863.7545,5690.8101,220.5499367,+40.1209004,1.718381,1.250779,2,53
21571,1662.7451,5697.8604,220.4773775,+40.1214401,1.2388,1.064148,2,51
21572,1723.1024,5681.9321,220.4718955,+40.1203360,3.197822,1.702149,0,38
21573,3100.4236,5704.9033,220.3468145,+40.1219053,0.8445565,0.8815722,0,13
21574,425.6663,5704.8501,220.5897233,+40.1218288,0.9183459,0.9185205,0,13
21575,509.7040,5700.4136,220.5820908,+40.1215307,1.08674,0.9976781,0,13
21576,7106.3911,5656.0513,219.9830423,+40.1176729,6.344154,2.394119,0,28
21577,525.9847,5698.6821,220.5806120,+40.1214123,1.156017,1.028493,0,8
21578,7525.9927,5701.0151,219.9449181,+40.1206414,0.9257864,0.9221441,0,9
21579,7857.5293,5681.7881,219.9148220,+40.1191759,1.894322,1.312613,3,73
21580,6023.4097,5688.5117,220.0813724,+40.1202663,2.603921,1.536942,0,65
21581,6844.9751,5688.7837,220.0067661,+40.1200354,1.687712,1.239685,2,96
21582,4571.8110,5663.1279,220.2132001,+40.1188280,35.58424,5.663412,0,55
21583,271.5365,5673.2158,220.6037151,+40.1196123,4.629697,2.046274,0,51
21584,8093.6426,5682.2153,219.8933814,+40.1191080,5.273088,2.18332,0,50
21585,6694.4502,5676.7407,220.0204402,+40.1192485,5.748832,2.279365,0,52
21586,4513.5854,5691.7573,220.2184814,+40.1208260,1.719926,1.251336,0,60
21587,2240.1516,5704.0352,220.4249404,+40.1218769,1.11818,1.011798,0,75
21588,2379.0640,5701.3047,220.4123251,+40.1216857,1.521939,1.177925,2,63
21589,2924.6189,5703.8257,220.3627803,+40.1218413,1.179437,1.038708,0,7
21590,5864.9717,5693.4341,220.0957585,+40.1206509,1.840706,1.294083,0,44
21591,3504.6572,5705.7695,220.3101038,+40.1219323,1.142805,1.022699,0,12
21592,1627.6262,5711.1924,220.4805675,+40.1223647,0.9068179,0.9128495,0,29
21593,5268.0083,5707.8408,220.1499656,+40.1217961,0.9150211,0.9168977,2,10
21594,7513.9536,5706.8838,219.9460084,+40.1210535,1.29904,1.089334,0,59
21595,6907.9028,5711.7124,220.0010416,+40.1216065,1.129374,1.016802,0,41
21596,108.9139,5695.6372,220.6184873,+40.1211467,2.6698,1.556138,0,37
21597,5501.1299,5695.6538,220.1287989,+40.1208962,2.938538,1.632084,0,70
21598,2808.3782,5720.3447,220.3733357,+40.1229944,5778.591,72.1523,0,35
21599,913.3395,5683.3286,220.5454328,+40.1203853,7.405227,2.586067,0,31
21600,8394.3164,5715.3472,219.8660596,+40.1212787,0.69656,0.8024325,1,8
21601,5877.5308,5705.4785,220.0946139,+40.1214839,1.270203,1.07737,0,32
21602,5715.0122,5709.7847,220.1093712,+40.1218250,1.08272,0.9958656,0,23
21603,3466.4045,5702.1968,220.3135782,+40.1216879,1.873464,1.305401,0,20
21604,4681.1743,5633.9082,220.2032757,+40.1167796,331.1013,17.27153,2,74
21605,7256.9551,5680.1709,219.9693589,+40.1192940,4.813978,2.086452,0,141
21606,8397.3311,5713.5737,219.8657869,+40.1211542,0.803673,0.860453,0,13
21607,2373.3608,5684.3667,220.4128434,+40.1205096,5.274782,2.183672,2,47
21608,2264.2837,5710.9009,220.4227488,+40.1223536,0.996194,0.9559794,0,8
21609,2370.9985,5703.8179,220.4130575,+40.1218604,2.031775,1.358947,3,46
21610,2612.6887,5708.3447,220.3911081,+40.1221688,0.8709396,0.8949841,0,10
21611,3450.1453,5704.5425,220.3150545,+40.1218523,1.947531,1.330754,0,67
21612,6935.1714,5717.3506,219.9985628,+40.1219888,0.8241706,0.8711222,0,32
21613,1951.9531,5706.6792,220.4511133,+40.1220595,1.726607,1.253738,0,7
21614,2867.8105,5711.9521,220.3679388,+40.1224086,0.9818203,0.9491474,0,8
21615,6758.2900,5719.3550,220.0146249,+40.1221870,0.7116117,0.8108224,0,12
21616,5386.4419,5688.0215,220.1392162,+40.1203930,2.819047,1.598765,0,45
21617,7766.0063,5700.1777,219.9231233,+40.1204897,2.815752,1.597828,0,65
21618,493.9530,5720.5000,220.5835243,+40.1229237,0.9376114,0.9279294,0,10
21619,2425.6814,5693.0635,220.4080917,+40.1211126,3.361757,1.744995,0,84
21620,602.2136,5717.6001,220.5736920,+40.1227346,1.00674,0.9608577,0,37
21621,8211.2461,5719.2310,219.8826816,+40.1216283,0.4733212,0.6654247,0,8
21622,911.4936,5711.3125,220.5456037,+40.1223285,1.53256,1.181997,0,16
21623,5235.6357,5707.5786,220.1529056,+40.1217850,2.050016,1.364998,0,9
21624,3974.2456,5695.0332,220.2674600,+40.1211337,3.921699,1.883993,0,86
21625,5886.8525,5714.8159,220.0937641,+40.1221299,0.8153768,0.8665583,0,8
21626,1585.8643,5717.7256,220.4843605,+40.1228168,0.7807261,0.848365,1,104
21627,2577.8706,5703.5464,220.3942703,+40.1218367,2.941626,1.632933,0,54
21628,3285.2314,5700.5928,220.3300316,+40.1215923,2.926125,1.628649,0,118
21629,1583.1542,5713.1040,220.4846063,+40.1224958,1.208576,1.051268,2,70
21630,1883.1495,5716.1641,220.4573620,+40.1227171,1.230788,1.060743,0,24
21631,1338.8329,5720.6045,220.5067952,+40.1230047,1.027489,0.9705703,2,13
21632,6689.8125,5697.2261,220.0208527,+40.1206725,5.493847,2.228399,0,64
21633,5616.5562,5718.9019,220.1183094,+40.1224827,1.330867,1.102419,0,50
21634,1746.9393,5696.1450,220.4697314,+40.1213236,9.094861,2.865301,0,160
21635,8165.6826,5703.4531,219.8868279,+40.1205522,1.808585,1.282857,2,8
21636,2410.0212,5718.7314,220.4095133,+40.1228954,0.8733011,0.8961626,0,12
21637,3377.8379,5713.9219,220.3216200,+40.1225101,1.76524,1.267536,0,10
21638,2427.3279,5706.5635,220.4079419,+40.1220501,2.018989,1.354708,1,73
21639,8346.1582,5694.7178,219.8704445,+40.1198674,7.7185,2.640064,0,64
21640,4099.4067,5703.3242,220.2560922,+40.1216927,2.734799,1.574833,0,33
21641,313.1981,5727.5923,220.5999409,+40.1233939,0.7891873,0.8527871,0,9
21642,1051.2220,5724.9995,220.5329155,+40.1232905,0.7497643,0.8317329,0,9
21643,130.4649,5725.8438,220.6165359,+40.1232475,0.9041889,0.9115514,0,12
21644,5017.3364,5726.3594,220.1727252,+40.1231353,0.7602068,0.8373842,0,10
21645,7395.7549,5694.3477,219.9567480,+40.1202275,4.026758,1.908944,0,39
21646,8363.9912,5699.0210,219.8688227,+40.1201583,3.932646,1.886602,0,83
21647,2233.0950,5719.2915,220.4255811,+40.1229365,1.353744,1.111765,0,9
21648,896.5062,5711.7822,220.5469648,+40.1223598,1.402781,1.131408,2,15
21649,6566.3350,5700.5562,220.0320644,+40.1209430,6.019975,2.332325,0,120
21650,7420.2368,5720.0757,219.9545123,+40.1220050,1.573622,1.197502,2,59
21651,176.7608,5710.2661,220.6123286,+40.1221723,2.518194,1.511614,0,77
21652,4563.6641,5726.7524,220.2139257,+40.1232477,1.252538,1.069939,0,9
21653,3186.7954,5713.9580,220.3389697,+40.1225280,2.029259,1.358131,0,10
21654,1286.3213,5665.8950,220.5115598,+40.1192024,16.38471,3.844139,0,27
21655,7802.4565,5687.1479,219.9198202,+40.1195703,11.2035,3.179563,0,45
21656,58.1536,5694.6909,220.6230969,+40.1210736,5.766825,2.28291,0,54
21657,6079.7153,5703.2583,220.0762539,+40.1212748,3.528596,1.787544,0,58
21658,7036.6680,5732.6934,219.9893389,+40.1230194,0.8306141,0.8744811,0,10
21659,6388.5972,5725.4873,220.0481951,+40.1227289,0.972863,0.9448647,0,11
21660,7496.3706,5717.4219,219.9475999,+40.1217920,2.085196,1.376555,0,21
21661,3030.8408,5725.1465,220.3531320,+40.1233156,0.7990449,0.8580219,0,10
21662,1721.0942,5706.2310,220.4720789,+40.1220233,4.256504,1.962398,0,42
21663,469.1292,5723.1450,220.5857791,+40.1231045,1.833243,1.291483,0,8
21664,1462.4574,5712.8618,220.4955675,+40.1224736,2.217675,1.419253,2,57
21665,7114.7710,5718.9995,219.9822524,+40.1220412,1.844227,1.295299,0,43
21666,267.3261,5717.6172,220.6041052,+40.1226951,1.581899,1.200618,0,10
21667,7932.4858,5726.7744,219.9079915,+40.1222693,1.457862,1.153136,0,50
21668,4961.9897,5712.4316,220.1777551,+40.1221793,2.141063,1.394717,2,67
21669,3273.1279,5717.0034,220.3311290,+40.1227328,2.122755,1.388783,0,78
21670,809.2217,5734.6152,220.5548944,+40.1239374,0.4898,0.6764632,0,9
21671,389.6780,5734.3232,220.5929964,+40.1238710,0.1956814,0.4389638,0,8
21672,7180.9478,5693.6470,219.9762547,+40.1202572,4.925828,2.110462,0,91
21673,4654.3271,5699.0713,220.2056985,+40.1213096,7.826425,2.658424,0,90
21674,2881.5732,5703.9326,220.3666895,+40.1218510,6.909418,2.498208,0,38
21675,7102.5220,5714.7583,219.9833667,+40.1217510,1.878687,1.307231,0,61
21676,7063.0005,5707.4424,219.9869590,+40.1212568,2.216685,1.41893,2,46
21677,8131.8784,5709.2139,219.8898944,+40.1209666,8.33028,2.742465,0,26
21678,5339.6421,5719.2344,220.1434570,+40.1225712,1.787305,1.275366,0,42
21679,5177.9922,5731.4810,220.1581337,+40.1234574,1.019742,0.9669555,0,12
21680,931.1530,5736.2202,220.5438211,+40.1240599,0.7404668,0.8267175,2,13
21681,1540.3181,5737.6626,220.4884979,+40.1241994,0.8738242,0.8964487,0,10
21682,7683.7222,5668.5137,219.9306116,+40.1183234,47.92263,6.571907,0,13
21683,4604.9409,5732.5693,220.2101758,+40.1236445,0.9558764,0.9367539,0,11
21684,6603.0249,5716.9565,220.0287258,+40.1220704,2.142209,1.395093,0,68
21685,491.7255,5727.3687,220.5837276,+40.1234005,1.140846,1.021835,0,19
21686,4976.2271,5722.5571,220.1764595,+40.1228796,1.97996,1.34168,0,63
21687,6266.2188,5722.7397,220.0593098,+40.1225744,1.916148,1.320073,0,57
21688,2518.2510,5705.7207,220.3996846,+40.1219894,5.054531,2.137751,0,27
21689,18.2142,5711.7798,220.6267273,+40.1222544,2.294373,1.443376,0,7
21690,836.8689,5709.2573,220.5523805,+40.1221790,3.551143,1.793205,0,73
21691,8217.0000,5736.9927,219.8821491,+40.1228592,0.1059111,0.3341757,0,10
21692,4791.9170,5737.2676,220.1931941,+40.1239369,1.091866,1.000031,0,34
21693,1973.9341,5725.9561,220.4491174,+40.1233985,1.656802,1.228396,0,50
21694,3688.3789,5715.7261,220.2934177,+40.1226049,6.165806,2.360324,0,33
21695,6152.0024,5720.9521,220.0696828,+40.1224832,2.073485,1.372718,0,56
21696,4650.2871,5724.5396,220.2060595,+40.1230789,1.643043,1.22336,3,49
21697,4986.4873,5730.6421,220.1755256,+40.1234390,1.132913,1.018328,0,31
21698,1233.5492,5736.2856,220.5163580,+40.1240873,0.9703612,0.943689,0,9
21699,5864.3525,5729.2397,220.0958024,+40.1231375,1.628672,1.218047,0,79
21700,7245.8887,5734.3857,219.9703382,+40.1230628,0.8505287,0.884628,0,9
21701,4639.1504,5725.9556,220.2070705,+40.1231792,2.278757,1.438506,2,53
21702,4333.8213,5734.6323,220.2347976,+40.1238324,1.034901,0.9740086,2,9
21703,784.6859,5715.4370,220.5571203,+40.1226032,2.030828,1.358645,2,55
21704,793.4142,5727.8740,220.5563292,+40.1234677,1.467934,1.157071,3,88
21705,7571.0107,5743.2456,219.9408089,+40.1235567,0.8220776,0.8700393,0,10
21706,4336.4380,5738.6934,220.2345591,+40.1241140,1.064669,0.9876795,2,12
21707,5718.8643,5738.3140,220.1090119,+40.1238052,1.201332,1.048176,0,13
21708,3349.3032,5730.9390,220.3242095,+40.1236943,1.132894,1.01834,0,15
21709,52.8329,5743.6064,220.6235896,+40.1244697,0.5012147,0.6840281,0,9
21710,3784.1389,5691.0962,220.2847249,+40.1208837,40.50304,6.041988,0,52
21711,793.3680,5734.4600,220.5563342,+40.1239251,1.369416,1.118067,2,61
21712,4695.6816,5735.0137,220.2019345,+40.1237981,1.592671,1.204649,2,68
21713,4808.7959,5701.0449,220.1916702,+40.1214183,11.20491,3.179758,0,73
21714,872.7662,5728.2061,220.5491227,+40.1234982,3.25285,1.716638,0,43
21715,889.9814,5726.2119,220.5475590,+40.1233612,1.624887,1.216632,0,8
21716,679.1508,5726.3662,220.5667061,+40.1233516,3.592524,1.803573,0,65
21717,4287.8037,5671.9189,220.2389892,+40.1194844,2.42944,1.484922,2,9
21718,1562.4480,5717.0337,220.4864870,+40.1227678,6.491734,2.42173,0,47
21719,3546.8733,5716.3892,220.3062686,+40.1226657,5.975481,2.32372,0,24
21720,4779.9819,5731.2642,220.1942795,+40.1235223,1.55168,1.189223,0,12
21721,4891.6851,5744.1367,220.1841318,+40.1243949,0.6153138,0.7554709,0,9
21722,1963.8619,5742.5430,220.4500324,+40.1245502,1.094282,1.001106,0,9
21723,816.3165,5747.3374,220.5542517,+40.1248216,0.5977643,0.7449279,0,9
21724,2629.6287,5730.5396,220.3895687,+40.1237096,2.353626,1.46176,0,105
21725,4219.1909,5739.8789,220.2452070,+40.1242141,1.249529,1.06866,0,10
21726,2019.4958,5742.5098,220.4449798,+40.1245485,1.459525,1.153829,3,68
21727,1576.7059,5740.1099,220.4851934,+40.1243709,1.253178,1.07024,2,8
21728,1422.6368,5674.2124,220.4991813,+40.1197876,3.999396,1.902472,0,118
21729,2022.3663,5740.6567,220.4447191,+40.1244199,1.351383,1.110775,2,30
21730,1558.8076,5743.0840,220.4868190,+40.1245767,1.181568,1.039611,0,26
21731,509.8905,5735.6118,220.5820792,+40.1239750,1.442823,1.147242,0,36
21732,5240.5063,5749.5068,220.1524513,+40.1246956,0.8285077,0.8734002,0,9
21733,766.7849,5739.8115,220.5587491,+40.1242942,1.082585,0.9958045,0,16
21734,3175.7209,5708.6123,220.3399760,+40.1221576,2.319749,1.451277,0,83
21735,719.3647,5734.9351,220.5630551,+40.1239508,1.853933,1.298676,0,9
21736,3573.6533,5731.7534,220.3038345,+40.1237299,2.456423,1.493104,0,35
21737,4399.2251,5718.0806,220.2288613,+40.1226727,11.65692,3.243157,0,108
21738,2470.6562,5740.8154,220.4040059,+40.1244277,1.323262,1.099304,0,11
21739,6535.8467,5728.5518,220.0348217,+40.1228966,3.138546,1.68638,0,52
21740,1379.3672,5735.9497,220.5031151,+40.1240726,1.712873,1.248797,0,73
21741,7869.4507,5742.4316,219.9137074,+40.1233822,1.327884,1.101208,0,9
21742,95.3405,5726.5801,220.6197259,+40.1232936,3.148772,1.689099,0,42
21743,6289.0088,5750.8184,220.0572293,+40.1245175,0.778962,0.8474032,0,7
21744,8151.8252,5664.6602,219.8881079,+40.1178643,31.69979,5.345531,0,92
21745,872.0189,5751.0010,220.5491933,+40.1250811,0.8728442,0.8959143,0,10
21746,1836.2697,5713.6729,220.4616194,+40.1225431,20.41978,4.290988,0,84
21747,2157.7976,5722.1675,220.4324194,+40.1231364,3.611798,1.808371,0,33
21748,7091.9004,5737.8613,219.9843207,+40.1233590,1.446837,1.148843,0,40
21749,1178.3286,5718.2441,220.5213715,+40.1228307,7.074184,2.52774,0,44
21750,1912.9768,5730.9365,220.4546535,+40.1237435,1.813328,1.284511,2,39
21751,613.6088,5736.3486,220.5726598,+40.1240379,1.892352,1.311934,0,63
21752,2316.7520,5738.1216,220.4179834,+40.1242433,2.739156,1.576089,0,52
21753,7690.7461,5741.3638,219.9299364,+40.1233795,1.431127,1.142656,0,12
21754,418.4000,5753.8179,220.5903910,+40.1252284,0.9006848,0.9097998,0,12
21755,5890.9668,5746.4995,220.0933795,+40.1243290,1.136976,1.02012,0,11
21756,5436.9980,5728.4937,220.1346128,+40.1231918,1.383765,1.123807,0,8
21757,7607.2368,5729.2358,219.9375262,+40.1225699,3.115458,1.680209,0,32
21758,6334.3140,5755.0166,220.0531133,+40.1247957,0.4892754,0.6761077,0,12
21759,1122.1414,5744.6338,220.5264767,+40.1246593,1.498291,1.168833,0,52
21760,6444.0239,5742.5327,220.0431549,+40.1238958,1.970976,1.338654,0,48
21761,6653.5586,5699.6572,220.0241439,+40.1208530,16.00565,3.799453,0,24
21762,32.1219,5724.9131,220.6254668,+40.1231685,4.141881,1.935934,0,82
21763,2359.6716,5715.0308,220.4140859,+40.1226392,27.16045,4.948255,0,42
21764,3702.5273,5719.3340,220.2921323,+40.1228538,4.312657,1.975258,0,55
21765,7834.0083,5752.9346,219.9169204,+40.1241259,1.183523,1.04047,0,10
21766,3443.0574,5733.6367,220.3156947,+40.1238733,7.98256,2.684743,0,30
21767,1205.1919,5742.0229,220.5189339,+40.1244838,2.533254,1.5161,0,39
21768,3444.9153,5754.5049,220.3155234,+40.1253223,0.7533735,0.8337552,0,12
21769,1664.3954,5718.6455,220.4772286,+40.1228836,20.47495,4.296772,0,42
21770,1514.3768,5742.7979,220.4908542,+40.1245549,1.898059,1.313883,0,54
21771,8012.2993,5745.5278,219.9007334,+40.1235385,1.894568,1.312724,0,49
21772,7390.0278,5730.9609,219.9572503,+40.1227721,6.209513,2.368654,0,40
21773,3414.8059,5737.8477,220.3182599,+40.1241683,3.171174,1.695068,0,44
21774,5133.5093,5743.5425,220.1621701,+40.1243044,2.46562,1.495879,0,11
21775,2750.1992,5735.8735,220.3786185,+40.1240753,3.401992,1.755322,0,36
21776,5284.4302,5757.0176,220.1484600,+40.1252074,0.9899742,0.9530005,0,30
21777,6831.6812,5716.2207,220.0079614,+40.1219451,27.61706,4.989646,0,113
21778,7287.1890,5758.6885,219.9665761,+40.1247354,1.153541,1.0274,0,10
21779,6503.2212,5743.5439,220.0377785,+40.1239478,2.632265,1.545243,0,47
21780,5501.5010,5763.5063,220.1287441,+40.1256081,0.8379315,0.8782517,0,8
21781,484.2046,5753.6060,220.5844147,+40.1252216,1.491977,1.166365,0,46
21782,641.4830,5753.1050,220.5701307,+40.1252045,1.173811,1.036301,0,15
21783,3541.9519,5754.5908,220.3067106,+40.1253190,1.109053,1.007723,0,31
21784,4077.5686,5754.3906,220.2580662,+40.1252420,1.423641,1.139697,0,25
21785,8383.0020,5767.0000,219.8670573,+40.1248705,0.7886668,0.8524975,0,8
21786,6214.1855,5757.1567,220.0640221,+40.1249795,1.252327,1.069851,0,27
21787,4988.5283,5747.9058,220.1753357,+40.1246374,2.388515,1.472486,0,70
21788,3860.7949,5687.7061,220.2777640,+40.1206391,354.8957,17.88134,0,61
21789,5504.2061,5743.5420,220.1285047,+40.1242210,2.522626,1.512934,0,78
21790,5941.5078,5746.9536,220.0887894,+40.1243470,3.101095,1.676346,0,73
21791,2000.6010,5754.4751,220.4466960,+40.1253792,1.352614,1.111248,0,9
21792,4335.6650,5759.5356,220.2346251,+40.1255615,1.175349,1.036941,0,12
21793,7429.6562,5745.5317,219.9536445,+40.1237692,2.444387,1.489466,0,46
21794,2293.0510,5725.4453,220.4201360,+40.1233633,5.892652,2.307608,0,109
21795,2761.1963,5747.1514,220.3776191,+40.1248581,1.737049,1.257478,0,87
21796,8448.1406,5758.9863,219.8611465,+40.1242851,0.7907194,0.8526148,18,9
21797,1333.5397,5759.8096,220.5072789,+40.1257270,1.254197,1.070626,0,8
21798,1702.6615,5768.6904,220.4737554,+40.1263602,0.4919219,0.6779116,0,12
21799,2372.6831,5748.5864,220.4129036,+40.1249693,2.576937,1.529021,0,35
21800,7834.8994,5721.0225,219.9168563,+40.1219095,42.52917,6.191195,0,90
21801,2141.8354,5741.5195,220.4338690,+40.1244803,3.916126,1.882649,0,40
21802,6883.8926,5750.7310,220.0032049,+40.1243242,1.835652,1.292342,0,107
21803,1646.8572,5753.5410,220.4788229,+40.1253063,1.748254,1.261502,0,54
21804,4621.3184,5769.6387,220.2086800,+40.1262159,0.4516781,0.6505768,0,5
21805,5107.5103,5769.5161,220.1645242,+40.1261136,1.025553,0.9697061,2,7
21806,8340.5029,5740.0112,219.8709321,+40.1230151,2.687993,1.561382,0,11
21807,2612.4836,5733.5605,220.3911257,+40.1239199,4.348557,1.983419,0,54
21808,627.4096,5756.7617,220.5714093,+40.1254569,1.298255,1.089016,0,8
21809,3579.5171,5768.0103,220.3032972,+40.1262472,1.081186,0.9951754,0,50
21810,6642.0742,5765.0156,220.0251597,+40.1253953,1.112114,1.009086,0,21
21811,7271.9419,5767.8154,219.9679565,+40.1253748,1.155476,1.028256,0,20
21812,4853.8774,5718.6265,220.1875717,+40.1226307,34.54897,5.580461,0,49
21813,3455.7351,5765.5156,220.3145394,+40.1260860,1.096488,1.002111,0,44
21814,1890.3145,5771.6660,220.4567126,+40.1265715,1.090475,0.9994004,0,10
21815,6848.5215,5771.4941,220.0064081,+40.1257778,0.8894772,0.9042937,0,10
21816,937.6540,5759.0063,220.5432332,+40.1256428,1.289853,1.085528,0,24
21817,4184.6602,5753.6929,220.2483404,+40.1251784,2.706335,1.566692,0,75
21818,6748.6226,5770.1367,220.0154812,+40.1257165,0.9383896,0.9282981,0,21
