_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,mode,q_mode,class,SDSS12,m_SDSS!2,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,zph,e_zph,<zph>
220.26048600,+39.64699000,220.260486,+39.646990,1,,6,J144102.51+393849.1,,2003.2260,3,22.875,0.370,23.300,0.209,24.325,0.652,25.436,0.432,22.320,0.644,,,,
220.25911800,+39.64183000,220.259118,+39.641830,1,+,3,J144102.18+393830.5,,2003.2260,3,22.539,0.372,22.661,0.164,22.131,0.170,21.977,0.213,20.594,0.262,,-9999.0000,-9999.0000,0.4432
220.26529000,+39.64925100,220.265290,+39.649251,1,+,3,J144103.66+393857.3,,2003.2260,3,25.516,0.836,22.959,0.193,22.218,0.168,21.688,0.148,21.784,0.614,,0.3718,0.1521,0.3089
220.27362800,+39.66053500,220.273628,+39.660535,1,+,3,J144105.67+393937.9,,2003.2260,3,23.130,0.844,20.719,0.043,19.667,0.027,19.248,0.027,18.828,0.079,,0.1851,0.0634,0.2043
220.27055900,+39.64717700,220.270559,+39.647177,1,+,6,J144104.93+393849.8,,2003.2260,3,25.625,0.722,22.847,0.163,22.181,0.152,21.669,0.135,21.879,0.599,,,,
220.27501900,+39.64269600,220.275019,+39.642696,1,+,3,J144106.00+393833.7,,2003.2260,3,22.919,0.658,21.277,0.063,20.908,0.074,20.607,0.083,20.525,0.326,,0.1264,0.0468,0.1371
220.28378300,+39.65533300,220.283783,+39.655333,1,+,6,J144108.10+393919.1,,2003.2260,3,25.145,0.934,22.466,0.116,21.448,0.079,21.002,0.074,20.748,0.240,,,,
220.28297700,+39.64483200,220.282977,+39.644832,1,+,3,J144107.91+393841.3,*,2003.2260,3,25.158,1.133,22.906,0.204,21.415,0.091,20.975,0.088,20.964,0.358,,0.3628,0.0932,0.3695
220.25928700,+39.64377400,220.259287,+39.643774,1,+,3,J144102.22+393837.5,,2003.2260,3,22.698,0.551,23.011,0.287,21.904,0.178,21.032,0.120,20.662,0.370,,0.6017,0.0622,0.6211
220.27898100,+39.63927600,220.278981,+39.639276,1,+,3,J144106.95+393821.3,*,2003.2260,3,23.454,0.784,23.170,0.255,21.859,0.134,21.128,0.102,21.508,0.566,,0.4175,0.1375,0.4574
220.25919400,+39.64967000,220.259194,+39.649670,1,,6,J144102.20+393858.8,,2003.2260,3,25.308,0.848,24.401,0.511,22.683,0.228,21.955,0.173,21.877,0.582,,,,
220.28855300,+39.64641900,220.288553,+39.646419,1,+,3,J144109.25+393847.1,*,2003.2260,3,26.519,0.536,22.496,0.177,21.873,0.168,22.289,0.351,21.978,0.972,,0.0803,0.0937,0.2141
220.28872200,+39.64435800,220.288722,+39.644358,1,,3,J144109.29+393839.6,*,2003.2260,3,23.043,0.757,25.146,1.012,25.987,0.774,25.888,0.580,19.265,0.106,,-9999.0000,-9999.0000,0.4988
220.28508800,+39.67704600,220.285088,+39.677046,1,,6,J144108.42+394037.3,,2003.2260,3,25.324,0.751,22.860,0.153,24.189,0.641,24.790,0.644,22.269,0.661,,,,
220.29076900,+39.68217000,220.290769,+39.682170,1,+,3,J144109.78+394055.8,,2003.2260,3,23.735,0.901,22.767,0.179,22.222,0.183,21.647,0.172,21.299,0.467,,0.7158,0.1616,0.6115
220.29170400,+39.67590300,220.291704,+39.675903,1,+,3,J144110.00+394033.2,,2003.2260,3,25.925,0.545,24.635,0.580,22.313,0.165,21.535,0.116,21.153,0.336,,0.3587,0.0360,0.4731
220.28996700,+39.67607300,220.289967,+39.676073,1,,3,J144109.59+394033.8,,2003.2260,3,24.272,0.856,22.625,0.121,22.440,0.167,21.913,0.144,23.712,0.523,,-9999.0000,-9999.0000,0.1983
220.28382200,+39.66536600,220.283822,+39.665366,1,,6,J144108.11+393955.3,,2003.2260,3,24.647,0.905,23.131,0.185,24.716,0.715,23.292,0.439,22.394,0.660,,,,
220.29030400,+39.66189200,220.290304,+39.661892,1,+,3,J144109.67+393942.8,*,2003.2260,3,22.205,0.362,21.224,0.063,20.801,0.069,20.919,0.110,21.153,0.560,,0.2451,0.1200,0.2038
220.29566800,+39.67233000,220.295668,+39.672330,1,+,3,J144110.96+394020.3,,2003.2260,3,25.849,0.741,21.795,0.081,20.256,0.035,19.734,0.031,19.304,0.087,,0.3451,0.0483,0.3456
220.29834400,+39.67125200,220.298344,+39.671252,1,+,3,J144111.60+394016.5,*,2003.2260,3,24.771,1.007,22.329,0.103,21.686,0.095,21.605,0.121,22.259,0.704,,0.0837,0.0702,0.1279
220.28350400,+39.67310100,220.283504,+39.673101,1,,6,J144108.04+394023.1,,2003.2260,3,23.542,0.594,24.716,0.527,24.561,0.701,22.319,0.204,21.395,0.359,,,,
220.28836700,+39.66820100,220.288367,+39.668201,1,,3,J144109.20+394005.5,,2003.2260,3,23.019,0.492,24.079,0.465,22.912,0.301,21.757,0.154,21.100,0.356,,0.7824,0.0779,0.6776
220.28935800,+39.66461000,220.289358,+39.664610,1,,3,J144109.44+393952.5,,2003.2260,3,25.921,0.628,24.009,0.462,22.810,0.288,21.594,0.143,21.060,0.360,,0.7295,0.0737,0.6466
220.28497100,+39.66899600,220.284971,+39.668996,1,,3,J144108.39+394008.3,,2003.2260,3,25.923,0.632,23.859,0.419,22.889,0.310,21.946,0.199,21.405,0.484,,0.6749,0.0869,0.6195
220.29512900,+39.66143800,220.295129,+39.661438,1,+,6,J144110.83+393941.1,*,2003.2260,3,18.119,0.014,16.981,0.004,16.610,0.004,16.475,0.004,16.433,0.009,,,,
220.30447500,+39.67601700,220.304475,+39.676017,1,+,6,J144113.07+394033.6,*,2003.2260,3,20.317,0.054,19.338,0.011,19.001,0.011,18.785,0.012,18.782,0.041,-0.00066,,,
220.30553300,+39.67159300,220.305533,+39.671593,1,+,6,J144113.32+394017.7,*,2003.2260,3,20.532,0.062,20.525,0.023,20.732,0.039,20.480,0.042,20.431,0.162,,,,
220.30431500,+39.66428400,220.304315,+39.664284,1,+,3,J144113.03+393951.4,*,2003.2260,3,22.394,0.365,21.650,0.074,20.760,0.055,20.398,0.057,19.971,0.164,,0.4061,0.1167,0.3927
220.30809700,+39.66873300,220.308097,+39.668733,1,+,3,J144113.94+394007.4,,2003.2260,3,23.048,0.960,22.022,0.154,20.476,0.064,19.914,0.057,19.436,0.157,,0.3939,0.0553,0.3936
220.31043000,+39.66640000,220.310430,+39.666400,1,+,3,J144114.50+393959.0,,2003.2260,3,24.095,1.067,22.065,0.090,20.610,0.042,20.034,0.036,19.769,0.115,,0.3531,0.0823,0.3636
220.31441300,+39.66657900,220.314413,+39.666579,1,+,6,J144115.45+393959.6,,2003.2260,3,22.603,0.308,22.983,0.160,22.032,0.118,21.706,0.121,21.518,0.398,,,,
220.31781000,+39.66692700,220.317810,+39.666927,1,+,3,J144116.27+394000.9,,2003.2260,3,24.191,1.155,22.801,0.177,21.707,0.113,21.171,0.100,20.717,0.281,,0.4885,0.1068,0.4489
220.31559100,+39.66825400,220.315591,+39.668254,1,+,6,J144115.74+394005.7,,2003.2260,3,26.105,0.452,23.780,0.304,22.727,0.214,22.020,0.158,21.344,0.348,,,,
220.30576200,+39.65965600,220.305762,+39.659656,1,,3,J144113.38+393934.7,,2003.2260,3,25.704,0.834,23.013,0.218,22.975,0.352,21.630,0.154,21.889,0.712,,0.4528,0.1824,0.4580
220.29563800,+39.64800500,220.295638,+39.648005,1,,3,J144110.95+393852.8,,2003.2260,3,24.701,1.550,22.827,0.230,23.552,0.688,23.360,0.815,23.148,1.229,,0.7630,0.1857,0.1950
220.29347700,+39.68535700,220.293477,+39.685357,1,+,6,J144110.43+394107.2,*,2003.2317,3,18.330,0.013,17.278,0.005,16.959,0.005,16.827,0.005,16.840,0.009,,,,
220.30231000,+39.68349900,220.302310,+39.683499,1,+,6,J144112.55+394100.5,,2003.2317,3,24.244,0.678,23.645,0.240,22.669,0.162,22.617,0.231,21.748,0.327,,,,
220.30289400,+39.67918400,220.302894,+39.679184,1,+,3,J144112.69+394045.0,,2003.2317,3,22.694,0.566,22.601,0.228,21.697,0.157,21.666,0.241,21.437,0.630,,0.4260,0.0838,0.4020
220.33443200,+39.66682800,220.334432,+39.666828,1,+,6,J144120.26+394000.5,*,2003.2260,3,21.052,0.093,18.709,0.008,17.545,0.005,17.022,0.005,16.726,0.010,,,,
220.33481200,+39.66359200,220.334812,+39.663592,1,,6,J144120.35+393948.9,,2003.2260,3,22.190,0.229,24.926,0.538,23.973,0.553,25.114,0.542,23.371,0.629,,,,
220.32671100,+39.66968500,220.326711,+39.669685,1,+,6,J144118.41+394010.8,,2003.2260,3,23.475,0.612,23.188,0.189,22.431,0.167,22.163,0.181,21.928,0.531,,,,
220.33174300,+39.66069400,220.331743,+39.660694,1,+,3,J144119.61+393938.4,,2003.2260,3,24.004,1.048,22.397,0.122,21.785,0.118,21.518,0.135,20.768,0.285,,0.4530,0.1854,0.4051
220.34399200,+39.66267700,220.343992,+39.662677,1,,3,J144122.55+393945.6,*,2003.2260,3,22.644,0.512,21.882,0.099,20.843,0.066,20.477,0.068,19.831,0.163,,0.4126,0.1055,0.4271
220.34250400,+39.66060000,220.342504,+39.660600,1,,6,J144122.20+393938.1,,2003.2260,3,25.239,0.909,25.387,0.580,23.738,0.524,22.160,0.203,22.044,0.630,,,,
220.34648900,+39.66105200,220.346489,+39.661052,1,+,6,J144123.15+393939.7,,2003.2260,3,23.441,0.646,22.800,0.147,21.550,0.083,20.226,0.037,19.514,0.080,,,,
220.34134700,+39.65003700,220.341347,+39.650037,1,+,3,J144121.92+393900.1,,2003.2260,3,23.434,0.889,22.579,0.170,22.146,0.192,22.338,0.325,21.425,0.581,,0.3546,0.1307,0.3677
220.33556300,+39.66077200,220.335563,+39.660772,1,+,3,J144120.53+393938.7,,2003.2260,3,23.246,0.763,22.806,0.204,21.424,0.101,20.837,0.086,20.105,0.187,,0.4584,0.0824,0.4645
220.32979200,+39.65805600,220.329792,+39.658056,1,,3,J144119.15+393929.0,,2003.2260,3,24.214,1.476,25.127,0.925,22.371,0.255,21.166,0.126,20.372,0.262,,0.7781,0.0548,0.5989
220.34917200,+39.65961200,220.349172,+39.659612,1,,3,J144123.80+393934.6,,2003.2260,3,26.118,1.096,22.875,0.347,21.832,0.229,21.176,0.187,21.558,1.054,,0.3325,0.1290,0.3292
220.34343300,+39.64895400,220.343433,+39.648954,1,,3,J144122.42+393856.2,,2003.2260,3,24.328,1.342,25.697,0.691,22.552,0.260,21.613,0.164,21.241,0.475,,0.5984,0.0346,0.5139
220.32729600,+39.67354200,220.327296,+39.673542,1,+,6,J144118.55+394024.7,*,2003.2317,3,25.002,0.731,23.302,0.204,21.827,0.088,21.178,0.075,20.861,0.186,,,,
220.34652000,+39.66727000,220.346520,+39.667270,1,+,6,J144123.16+394002.1,*,2003.2317,3,23.460,0.431,21.100,0.031,19.736,0.016,19.007,0.013,18.501,0.024,,,,
220.34639800,+39.68203900,220.346398,+39.682039,1,+,6,J144123.13+394055.3,,2003.2317,3,21.308,0.082,21.268,0.035,21.289,0.050,21.098,0.060,20.984,0.170,,,,
220.33260500,+39.67551300,220.332605,+39.675513,1,+,3,J144119.82+394031.8,*,2003.2317,3,25.274,0.661,23.226,0.192,21.809,0.088,21.179,0.076,21.023,0.209,,0.3544,0.0908,0.3952
220.33981100,+39.68320000,220.339811,+39.683200,1,+,3,J144121.55+394059.5,,2003.2317,3,23.461,0.560,22.280,0.098,22.000,0.116,22.068,0.183,21.758,0.415,,0.2534,0.1404,0.2316
220.34700400,+39.67627200,220.347004,+39.676272,1,+,3,J144123.28+394034.5,*,2003.2317,3,22.916,0.582,21.530,0.079,19.963,0.032,19.277,0.027,18.745,0.055,,0.4263,0.0485,0.4450
220.34699800,+39.67713700,220.346998,+39.677137,1,+,6,J144123.27+394037.6,,2003.2317,3,25.050,0.691,24.228,0.385,22.193,0.118,21.254,0.077,20.704,0.152,,,,
220.34875400,+39.67811100,220.348754,+39.678111,1,+,3,J144123.70+394041.1,,2003.2317,3,22.990,0.563,23.044,0.265,21.326,0.092,20.804,0.089,21.122,0.385,,0.3256,0.1101,0.4266
220.34493200,+39.66408900,220.344932,+39.664089,1,,6,J144122.78+393950.7,,2003.2317,3,24.360,0.728,23.135,0.167,24.723,0.606,22.469,0.211,22.323,0.467,,,,
220.35456000,+39.67341900,220.354560,+39.673419,1,,3,J144125.09+394024.3,,2003.2317,3,23.159,0.451,22.931,0.166,22.971,0.265,22.808,0.337,21.967,0.470,,0.6711,0.2110,0.4693
220.36236400,+39.66777700,220.362364,+39.667777,1,+,6,J144126.96+394003.9,,2003.2317,3,24.746,0.672,22.317,0.079,20.819,0.035,19.764,0.022,19.167,0.039,,,,
220.36183000,+39.66882500,220.361830,+39.668825,1,,3,J144126.83+394007.7,,2003.2317,3,22.566,0.398,21.689,0.083,20.819,0.060,20.530,0.071,20.274,0.189,,0.3736,0.1083,0.3682
220.33188400,+39.66893900,220.331884,+39.668939,1,+,3,J144119.65+394008.1,,2003.2317,3,23.235,0.569,23.195,0.249,22.278,0.179,22.434,0.301,21.733,0.498,,0.6143,0.0733,0.3846
220.34032100,+39.67820500,220.340321,+39.678205,1,+,3,J144121.67+394041.5,,2003.2317,3,25.395,0.780,23.838,0.387,22.306,0.166,21.494,0.123,21.109,0.286,,0.4939,0.0566,0.5075
220.34747900,+39.66963500,220.347479,+39.669635,1,+,3,J144123.39+394010.6,,2003.2317,3,23.531,0.522,23.805,0.304,22.230,0.127,21.938,0.146,21.246,0.249,,0.4110,0.0859,0.4228
220.35591300,+39.66166500,220.355913,+39.661665,1,,3,J144125.41+393941.9,,2003.2317,3,23.595,0.592,23.869,0.342,23.450,0.384,22.158,0.186,22.593,0.594,,0.4915,0.1352,0.4606
220.36526300,+39.68629000,220.365263,+39.686290,1,+,6,J144127.66+394110.6,*,2003.2317,3,23.974,0.587,21.108,0.032,19.720,0.016,19.116,0.014,18.827,0.031,,,,
220.35708900,+39.69084800,220.357089,+39.690848,1,,6,J144125.70+394127.0,,2003.2317,3,21.361,0.089,24.609,0.413,24.234,0.478,24.321,0.537,23.152,0.433,,,,
220.36895000,+39.71107900,220.368950,+39.711079,1,+,3,J144128.54+394239.8,,2003.2317,3,21.970,0.147,21.700,0.052,21.208,0.050,20.897,0.056,20.693,0.150,,0.5357,0.1841,0.4873
220.34679200,+39.69761800,220.346792,+39.697618,1,+,3,J144123.23+394151.4,*,2003.2317,3,22.682,0.306,22.940,0.169,22.605,0.193,22.327,0.227,22.150,0.522,,0.6996,0.1601,0.6156
220.35335300,+39.70424400,220.353353,+39.704244,1,,3,J144124.80+394215.2,,2003.2317,3,21.894,0.213,21.114,0.050,20.420,0.040,20.287,0.054,20.156,0.156,,0.3024,0.0719,0.3160
220.35377100,+39.70528900,220.353771,+39.705289,1,+,3,J144124.90+394219.0,,2003.2317,3,24.066,0.848,22.246,0.100,21.722,0.095,21.621,0.131,21.905,0.481,,0.2992,0.1185,0.1819
220.34963100,+39.69645100,220.349631,+39.696451,1,+,3,J144123.91+394147.2,*,2003.2317,3,22.421,0.390,22.182,0.143,21.506,0.120,21.557,0.195,21.883,0.759,,0.4617,0.1219,0.2658
220.35023200,+39.69507300,220.350232,+39.695073,1,,3,J144124.05+394142.2,,2003.2317,3,25.051,0.912,23.505,0.302,23.308,0.388,21.704,0.154,21.739,0.464,,0.6162,0.1487,0.6105
220.36064800,+39.70309200,220.360648,+39.703092,1,+,3,J144126.55+394211.1,,2003.2317,3,24.614,0.891,22.966,0.176,22.161,0.131,21.322,0.095,21.271,0.285,,0.6345,0.0935,0.6080
220.36620000,+39.71231600,220.366200,+39.712316,1,,6,J144127.88+394244.3,,2003.2317,3,24.900,0.665,23.368,0.194,26.001,0.331,24.565,0.549,22.701,0.477,,,,
220.35075300,+39.68428200,220.350753,+39.684282,1,+,3,J144124.18+394103.4,*,2003.2317,3,24.084,0.695,23.031,0.159,22.600,0.168,22.652,0.254,22.127,0.440,,0.3974,0.1746,0.3357
220.34972900,+39.68661000,220.349729,+39.686610,1,,3,J144123.93+394111.7,,2003.2317,3,21.236,0.651,21.252,0.264,20.869,0.319,22.222,1.685,20.955,1.801,,0.5250,0.1180,0.3627
220.36577800,+39.69734500,220.365778,+39.697345,1,+,3,J144127.78+394150.4,*,2003.2317,3,25.863,0.481,22.766,0.142,20.832,0.042,20.247,0.038,19.921,0.090,,0.3798,0.0406,0.3823
220.36183000,+39.70042000,220.361830,+39.700420,1,+,6,J144126.83+394201.5,,2003.2317,3,25.212,0.586,23.716,0.249,22.349,0.122,20.818,0.048,20.110,0.084,,,,
220.36365400,+39.70057800,220.363654,+39.700578,1,+,3,J144127.27+394202.0,,2003.2317,3,23.972,0.727,24.105,0.406,21.882,0.100,20.804,0.059,20.443,0.139,,0.5444,0.0396,0.5717
220.36399100,+39.69879100,220.363991,+39.698791,1,+,3,J144127.35+394155.6,,2003.2317,3,23.768,0.649,22.984,0.168,21.828,0.095,21.095,0.075,20.682,0.171,,0.4575,0.1001,0.5282
220.36700000,+39.69643600,220.367000,+39.696436,1,,6,J144128.08+394147.1,,2003.2317,3,24.832,0.659,25.265,0.449,23.374,0.283,23.850,0.483,23.021,0.445,,,,
220.36778000,+39.69623800,220.367780,+39.696238,1,,6,J144128.26+394146.4,,2003.2317,3,24.662,0.674,24.997,0.452,23.267,0.258,24.678,0.509,23.390,0.395,,,,
220.36321700,+39.69776900,220.363217,+39.697769,1,,6,J144127.17+394151.9,,2003.2317,3,24.360,0.711,24.607,0.448,23.137,0.251,24.428,0.585,22.752,0.498,,,,
220.36657900,+39.70813400,220.366579,+39.708134,1,,3,J144127.97+394229.2,,2003.2317,3,24.021,1.047,22.590,0.170,21.279,0.082,20.454,0.063,20.042,0.143,,0.5218,0.0598,0.5306
220.36851300,+39.70714700,220.368513,+39.707147,1,+,3,J144128.44+394225.7,*,2003.2317,3,25.054,0.742,22.489,0.107,21.759,0.086,21.257,0.082,21.061,0.222,,0.4693,0.1773,0.3563
220.36188700,+39.69370500,220.361887,+39.693705,1,+,3,J144126.85+394137.3,,2003.2317,3,21.781,0.202,20.641,0.036,19.616,0.022,19.181,0.023,18.844,0.055,,0.2953,0.0728,0.2867
220.35748800,+39.68066700,220.357488,+39.680667,1,+,3,J144125.79+394050.4,,2003.2317,3,23.708,0.676,22.967,0.177,22.654,0.206,22.773,0.333,23.160,0.602,,0.3424,0.1236,0.2178
220.37161200,+39.69830900,220.371612,+39.698309,1,+,3,J144129.18+394153.9,,2003.2317,3,22.887,0.340,22.396,0.101,22.139,0.123,22.090,0.176,22.105,0.478,,0.6410,0.1765,0.3355
220.37347800,+39.69435700,220.373478,+39.694357,1,,6,J144129.63+394139.6,,2003.2317,3,24.076,0.644,22.855,0.128,21.261,0.051,20.310,0.034,19.629,0.059,,,,
220.36446800,+39.66950700,220.364468,+39.669507,1,,3,J144127.47+394010.2,,2003.2317,3,22.837,0.501,22.501,0.168,23.191,0.468,23.660,0.908,21.511,0.520,,-9999.0000,-9999.0000,0.4145
220.37416400,+39.68152900,220.374164,+39.681529,1,+,3,J144129.79+394053.5,,2003.2317,3,23.256,0.528,22.768,0.164,22.057,0.133,21.883,0.176,20.792,0.218,,0.6079,0.1428,0.4370
220.35224700,+39.70157800,220.352247,+39.701578,1,,6,J144124.53+394205.6,,2003.2317,3,25.103,0.683,25.637,0.457,22.881,0.209,23.658,0.507,22.657,0.518,,,,
220.34770000,+39.69017900,220.347700,+39.690179,1,+,3,J144123.44+394124.6,,2003.2317,3,23.572,0.643,23.285,0.239,22.115,0.135,21.728,0.145,21.626,0.411,,0.5227,0.0860,0.4534
220.35296100,+39.69476900,220.352961,+39.694769,1,+,3,J144124.71+394141.1,,2003.2317,3,23.250,1.366,22.450,0.315,20.769,0.109,20.749,0.170,20.176,0.339,,0.3846,0.0724,0.3955
220.35437800,+39.69023100,220.354378,+39.690231,1,+,6,J144125.05+394124.8,,2003.2317,3,24.119,0.693,23.445,0.222,22.787,0.196,22.950,0.320,21.613,0.320,,,,
220.36095200,+39.69859600,220.360952,+39.698596,1,,6,J144126.62+394154.9,,2003.2317,3,24.985,0.638,25.716,0.389,22.937,0.197,24.626,0.518,22.552,0.445,,,,
220.36661400,+39.69417300,220.366614,+39.694173,1,+,3,J144127.98+394139.0,,2003.2317,3,23.705,0.680,23.613,0.301,22.215,0.144,22.044,0.185,21.726,0.423,,0.4181,0.0660,0.4299
220.36976200,+39.69558000,220.369762,+39.695580,1,,3,J144128.74+394144.0,,2003.2317,3,24.672,1.019,24.659,0.636,22.391,0.183,24.602,0.816,22.628,0.699,,0.0292,0.0820,0.3740
220.38172700,+39.69488800,220.381727,+39.694888,1,+,3,J144131.61+394141.5,,2003.2317,3,23.309,0.437,23.684,0.266,21.943,0.095,21.261,0.077,21.038,0.204,,0.4745,0.0633,0.4671
220.35450100,+39.69954500,220.354501,+39.699545,1,,3,J144125.08+394158.3,,2003.2317,3,23.921,1.074,24.035,0.575,22.579,0.267,21.406,0.146,21.069,0.352,,0.6359,0.0655,0.6319
220.36717000,+39.70030500,220.367170,+39.700305,1,,6,J144128.12+394201.0,,2003.2317,3,25.427,0.548,24.416,0.411,23.197,0.260,22.007,0.138,22.255,0.437,,,,
220.36279000,+39.67593400,220.362790,+39.675934,1,,3,J144127.06+394033.3,,2003.2317,3,25.168,0.802,23.448,0.260,22.850,0.242,21.975,0.168,23.010,0.614,,0.9451,0.1370,0.3240
220.36878900,+39.69304800,220.368789,+39.693048,1,,6,J144128.50+394134.9,,2003.2317,3,25.786,0.449,24.849,0.499,24.918,0.604,23.501,0.463,21.118,0.217,,,,
220.31496100,+39.69631700,220.314961,+39.696317,1,+,6,J144115.59+394146.7,*,2003.2317,3,20.056,0.034,17.425,0.005,16.050,0.004,14.894,0.004,14.307,0.004,,,,
220.32156600,+39.69540500,220.321566,+39.695405,1,+,6,J144117.17+394143.4,,2003.2317,3,21.796,0.120,21.637,0.048,21.220,0.047,20.896,0.052,21.249,0.214,,,,
220.32060700,+39.69633300,220.320607,+39.696333,1,+,3,J144116.94+394146.7,,2003.2317,3,21.976,0.153,22.308,0.091,21.609,0.074,20.885,0.059,22.458,0.523,,-9999.0000,-9999.0000,0.2646
220.32110600,+39.69598700,220.321106,+39.695987,1,,3,J144117.06+394145.5,,2003.2317,3,24.628,1.389,21.540,0.075,21.098,0.075,21.948,0.254,20.516,0.233,,0.8717,0.0969,0.3079
220.31845200,+39.69649800,220.318452,+39.696498,1,,3,J144116.42+394147.3,,2003.2317,3,23.398,0.462,23.435,0.224,22.815,0.199,22.350,0.202,21.177,0.234,,0.6933,0.1498,0.5257
220.32116100,+39.70308100,220.321161,+39.703081,1,,3,J144117.07+394211.0,,2003.2317,3,21.828,0.185,26.245,0.472,24.954,0.880,22.968,0.483,22.961,0.782,,0.4088,0.0760,0.6292
220.32517800,+39.70208800,220.325178,+39.702088,1,+,3,J144118.04+394207.5,,2003.2317,3,22.329,0.339,22.048,0.121,21.099,0.097,20.708,0.095,20.157,0.182,,0.4488,0.0892,0.4431
220.31317100,+39.68191800,220.313171,+39.681918,1,+,3,J144115.16+394054.9,,2003.2317,3,22.479,0.261,21.993,0.078,21.299,0.064,20.939,0.071,20.448,0.153,,0.4791,0.1528,0.4506
220.32744300,+39.69857500,220.327443,+39.698575,1,+,6,J144118.58+394154.8,,2003.2317,3,24.581,0.662,21.625,0.046,20.264,0.023,19.629,0.020,19.249,0.042,,,,
220.32326700,+39.69039300,220.323267,+39.690393,1,+,3,J144117.58+394125.4,,2003.2317,3,22.466,0.688,21.590,0.143,20.722,0.107,20.214,0.103,19.448,0.175,,0.5295,0.1434,0.5154
220.32196100,+39.68643200,220.321961,+39.686432,1,+,3,J144117.27+394111.1,,2003.2317,3,23.213,0.470,22.167,0.090,21.576,0.081,21.443,0.109,21.214,0.287,,0.2481,0.0901,0.2590
220.32069000,+39.68293600,220.320690,+39.682936,1,+,3,J144116.96+394058.5,,2003.2317,3,23.022,0.360,23.136,0.178,22.084,0.110,21.505,0.100,21.376,0.280,,0.5946,0.0902,0.5238
220.32346100,+39.67801000,220.323461,+39.678010,1,+,3,J144117.63+394040.8,,2003.2317,3,23.612,0.558,22.212,0.084,21.195,0.053,20.800,0.056,20.333,0.122,,0.4365,0.0982,0.4101
220.32344400,+39.67492200,220.323444,+39.674922,1,+,3,J144117.62+394029.7,*,2003.2317,3,23.280,0.625,21.229,0.051,19.923,0.025,19.400,0.025,19.034,0.058,,0.2742,0.0602,0.2723
220.31918700,+39.69904400,220.319187,+39.699044,1,+,3,J144116.60+394156.5,,2003.2317,3,23.272,0.620,24.025,0.524,22.134,0.172,21.079,0.101,20.455,0.195,,0.6344,0.0381,0.5852
220.32584500,+39.69538000,220.325845,+39.695380,1,+,3,J144118.20+394143.3,,2003.2317,3,24.380,0.643,24.368,0.370,22.889,0.185,21.711,0.100,21.243,0.212,,0.7988,0.0545,0.6238
220.32598500,+39.69605900,220.325985,+39.696059,1,+,6,J144118.23+394145.8,*,2003.2317,3,24.887,0.669,23.757,0.258,22.256,0.112,21.940,0.126,21.566,0.280,,,,
220.32755700,+39.68228000,220.327557,+39.682280,1,,3,J144118.61+394056.2,,2003.2317,3,23.679,0.846,25.583,0.725,22.368,0.204,24.425,0.978,24.309,0.395,,-9999.0000,-9999.0000,0.3199
220.33568000,+39.69501200,220.335680,+39.695012,1,,6,J144120.56+394142.0,,2003.2317,3,24.742,0.736,23.761,0.275,23.379,0.301,21.963,0.137,21.743,0.339,,,,
220.33479300,+39.68577600,220.334793,+39.685776,1,,3,J144120.35+394108.7,,2003.2317,3,23.810,0.816,23.690,0.374,23.213,0.382,21.668,0.156,21.421,0.398,,0.7396,0.0733,0.7355
220.35222500,+39.71674900,220.352225,+39.716749,1,,3,J144124.53+394300.2,,2003.2317,3,22.049,0.206,26.563,0.343,25.799,0.565,24.689,0.821,23.506,0.604,,0.1716,0.1205,0.6569
220.35581800,+39.72177000,220.355818,+39.721770,1,+,6,J144125.39+394318.3,*,2003.2317,3,21.003,0.065,20.730,0.025,20.703,0.031,20.729,0.045,20.412,0.109,,,,
220.32476900,+39.72110500,220.324769,+39.721105,1,+,3,J144117.94+394315.9,,2003.2317,3,22.981,0.621,22.317,0.162,21.339,0.102,20.671,0.089,20.067,0.174,,0.5908,0.0915,0.5689
220.33222700,+39.71537000,220.332227,+39.715370,1,+,3,J144119.73+394255.3,,2003.2317,3,22.799,0.389,22.186,0.104,21.824,0.117,21.207,0.104,20.926,0.265,,0.7233,0.0863,0.6926
220.34352900,+39.72973300,220.343529,+39.729733,1,+,3,J144122.44+394347.0,,2003.2317,3,25.319,0.675,23.060,0.182,21.868,0.097,21.003,0.070,20.225,0.116,,0.6207,0.0791,0.5609
220.34767400,+39.73126700,220.347674,+39.731267,1,+,3,J144123.44+394352.5,,2003.2317,3,22.957,0.340,22.814,0.140,22.060,0.108,22.284,0.197,22.585,0.549,,0.5629,0.1259,0.2767
220.34210000,+39.71344500,220.342100,+39.713445,1,+,3,J144122.10+394248.4,,2003.2317,3,23.067,0.335,22.697,0.116,22.212,0.113,22.005,0.141,21.746,0.338,,0.5471,0.1892,0.4470
220.32677700,+39.71154900,220.326777,+39.711549,1,+,6,J144118.42+394241.5,,2003.2317,3,23.813,0.520,23.754,0.251,22.548,0.139,21.329,0.073,20.655,0.132,,,,
220.34379000,+39.73640300,220.343790,+39.736403,1,+,6,J144122.50+394411.0,,2003.2317,3,23.215,0.381,24.248,0.385,22.902,0.206,22.927,0.306,22.970,0.515,,,,
220.33784100,+39.71500200,220.337841,+39.715002,1,+,6,J144121.08+394254.0,,2003.2317,3,23.983,0.729,23.570,0.277,21.667,0.082,20.584,0.050,20.374,0.133,,,,
